www.royalcaribbeancruise.com|{370,371,373,377}|4293.74052894875
www.ktvb.com|{170,240,320,321}|455171.283519464
www.prefixmag.com|{313,320,330}|100995.175424125
www.fruit-emu.com|{170,200}|1719.95196530666
www.huskerpedia.com|{360,10391}|4112.14013647656
www.hsni.com|{350}|29571.8987691433
www.freeplaymusic.com|{313}|287759.591658637
www.obeyyourbody.com|{350,509}|15181.5096883549
www.eharmony.com|{260,271}|20259763.2828009
www.pcmech.com|{80,90}|72344.2565467566
www.bowling.com|{350,511}|817070.441051221
www.columbiahospitality.com|{30,76}|14471.7062185784
www.yapchat.com|{80,100,122}|409064.333784303
www.ainonline.com|{390}|143428.8326553
www.vyomworld.com|{80,120}|1401.28155646279
www.mousetrax.com|{30,33}|1484.05994059057
www.macksoods.com|{350,509}|5258.84048797831
www.girlsgogames.com|{170,200}|32903671.6425276
www.trainworld.com|{350,512}|312283.810406944
www.super-science-fair-projects.com|{140,160}|48226.4252608814
www.publicschoolreview.com|{140,150}|785710.044008135
www.lechinois.com|{140,160}|10822.2880712464
www.targetti.com|{30,31}|3309.12999142767
www.presselite.com|{80,120,170,172}|122621.841619899
www.josephpalmer.com|{260,293}|1852.09493328076
www.bikramyoga.com|{140,150,280,400}|73345.2733382724
www.mlcswoodworking.com|{350,509}|94567.4173718796
www.medgle.com|{400,407}|2092.7839931008
www.heatrex.com|{30,31}|1258.33024248431
www.ship-technology.com|{30,31}|12643.7470576799
www.fireflyfestival.com|{170,313}|68898.5168271638
www.attractionformula.com|{260,271}|14377.150318407
www.pitchfork.com|{313}|5993857.12656703
www.elkhartbedding.com|{30,31,350,509}|10736.7622754396
www.guatefutbol.com|{360,10373}|360488.409758993
www.skypo.com|{170,231}|3457.56574636809
www.cinemay.com|{170,220}|544307.296100865
www.nyhistory.com|{140,160}|8982.23423866445
www.wanhoi.com|{260,274,293}|6307.58175760393
www.macrojuegos.com|{170,200}|1035470.87218385
www.quinceanera-boutique.com|{350,501}|87041.1959307397
www.workcircle.com|{30,50}|22318.6774613422
www.uniformswarehouse.com|{350,501}|221203.032783591
www.aaatoday.com|{260,290,350,509}|4815.73331867172
www.roberttalbott.com|{350,501}|7224.61532354372
www.neweggflash.com|{350,515}|1638204.4380922
www.sorensonmedia.com|{80,120,350,504}|2000.56281758716
www.sportsfreepicks.com|{170,810}|6546.99812617338
www.chiroweb.com|{400,407}|14081.696339439
www.greenfingers.com|{260,290,350,509}|15258.6987034972
www.freeality.com|{80,110}|186589.232454047
www.valgenesis.com|{30,33,80,120}|3490.79884606935
www.intermap.com|{30,33,76}|4441.25379735185
www.news14.com|{170,240,320,321,580}|107105.216879168
www.dennismillerradio.com|{170,231,240}|25131.2657238993
www.icsmag.com|{30,320,330}|30074.8917270224
www.suindependent.com|{320,330}|117727.291776086
www.kbhgames.com|{170,200}|87719.604140243
www.sloshspot.com|{170,233}|37966.2497198786
www.mckinley.com|{30,70}|232448.447737028
www.northwestmed.com|{400,402}|16758.7678726217
www.nb.com|{30,73}|85613.2840956563
www.mdcp.com|{30,73}|3036.17948176977
www.northwesternenergy.com|{30,385}|230641.970863301
www.shoremortgage.com|{30,73}|19562.72524018
www.golferswarehouse.com|{350,511}|19739.303027845
www.eyeglassworld.com|{350,400,401,508}|257963.73933259
www.elitecarseats.com|{350,516}|4883.05373929451
www.axifer.com|{30,33}|70971.3559857252
www.stelarainfo.com|{400,401}|501448.386404528
www.ykkap.com|{30,31,34}|15303.4196697936
www.weneedavacation.com|{370,371}|122765.929329673
www.audiorealm.com|{313}|54469.4401477648
www.zealer.com|{170,172}|21016.2293676389
www.infinitiofcoconutcreek.com|{20}|4628.17499413479
www.petfoodia.com|{260,292,350,515}|3143.22855428355
www.avs4you.com|{80,120}|1457355.06762989
www.ashlandmmc.com|{400,402}|2395.34439233231
www.unconventional-airsoft.com|{260,291}|3442.44781709514
www.specialopspaintball.com|{350,360,511}|16175.9055760477
www.nextmedia.com|{30,37,320,330}|8072.54562011733
www.optical4less.com|{350,508}|67390.8000923482
www.liberaloasis.com|{80,100}|72477.7456564645
www.407etr.com|{30,52,80,242,370}|53167.4195532749
www.ornamentshop.com|{350,506}|41760.9417370677
www.brassmagazine.com|{30,320,330}|3441.5423631118
www.bacheloretteparties.com|{350,506,512}|1982.97992946384
www.destinythegame.com|{170,200}|5554532.62050787
www.84lumber.com|{30,34}|228533.932755314
www.tallahasseegrapevine.com|{320,322}|3457.08592443558
www.mercury-pc.com|{350,502,504}|3645.55106774983
www.tapwarehouse.com|{350,509}|1248.25772850346
www.picassomio.com|{170,171}|18628.4894239578
www.wiki.com|{30,33}|311396.871381651
www.kannadaprabha.com|{320}|156077.117401471
www.autoloans.com|{20,30,73}|43415.4634841317
www.allsole.com|{350,501}|2415.43411202668
www.job-street.com|{30,50}|2408484.62414888
www.twopair.com|{350,400,403,508}|144753.461116902
www.rappler.com|{320,321}|1674021.5811561
www.thaisdc.com|{260,271}|1428.43986388135
www.dishonline.com|{170,240}|4833.50767765942
www.viacom.com|{30,170}|259066.120617005
www.7060.com|{170,172}|3343.58166687551
www.swipeclock.com|{30,33}|1951452.00904646
www.keepsakeneedlearts.com|{350,512}|97054.3706475951
www.mediacom.com|{30,77}|183528.659653719
www.sheezyart.com|{170,235}|10057.8375987849
www.9377.com|{170,200}|2858.01283526775
www.emeraldgrande.com|{370,371}|65168.6476119989
www.lesker.com|{30,31}|44904.7693515304
www.quakeinc.com|{350,360,511}|5126.24345997548
www.autorentalnews.com|{320,330,370,372}|35665.7570488041
www.pier57.com|{360,10376}|15784.2931738677
www.chubstr.com|{260,272}|13097.8754889236
www.computerbytesman.com|{80,120}|2129.29509380647
www.sportsnewsireland.com|{360}|14925.5998501156
www.jaggedalliance.com|{170,200}|2347.24995234969
www.killerhiphop.com|{313}|167914.427120572
www.summitpet.com|{260,292,350}|22672.032892311
www.mhloans.com|{30,73}|29630.7482078423
www.thelotter.com|{170,810,815}|49128.1821738588
www.ebates.com|{350,515}|20243798.1932866
www.onepricetaxes.com|{30,71}|4987.66151168758
www.cinchjeans.com|{260,272}|22385.196840923
www.straighttalk.com|{30,79}|54488300.6853163
www.marketplacehome.com|{30,73}|4520.52408140869
www.sightquest.com|{80,110}|2129.67738784401
www.spytech-web.com|{30,33}|21730.765591141
www.seasicksteve.com|{313,314}|4321.94847052559
www.ftahq.com|{80,100}|2099.00177037216
www.discussthemarket.com|{30,74,80,100}|51154.4487709019
www.gurley.com|{30,31}|3920.26323209521
www.sexcriminals.com|{320}|1578.3905508957
www.privet.com|{260,293}|5379.76736629602
www.bolivarmedical.com|{400,402}|6806.51075126572
www.power-save.com|{30,385}|3141.01107853765
www.hollymadison.com|{170,231}|7379.07916498624
www.freebie.com|{350,515}|4940.47481817342
www.crotchedmountain.com|{370,371}|14207.8548497881
www.trampolinepartsandsupply.com|{350,512}|78990.2624010857
www.tradingsolutions.com|{30,74,80,120}|2575.75556213285
www.lyricstop.com|{313}|63907.2017893023
www.eil.com|{350,510}|123318.062836473
www.waplog.com|{80,100,260,271}|4126315.68478473
www.johnhaller.com|{80,120,260,293}|7777.79098785159
www.deseohair.com|{260,293}|1386.30731452578
www.propgo.com|{30,70}|2159.59621185504
www.banglamail24.com|{320,321}|3291.95488975911
www.pledgebank.com|{255,256}|8471.15984441094
www.palamesa.com|{370,371}|9731.18723267481
www.creetor.com|{170,200}|14380.9796996858
www.inwoodsoccercenter.com|{360,10373}|4467.96516730296
www.poco.com|{30,31}|1442.13942870272
www.michaelbluejay.com|{170}|189872.406015753
www.uk.rentokil.com|{260,290}|20957.4706262285
www.firefold.com|{350,504}|110928.156648565
www.competitioncrazy.com|{170,202}|143206.799810128
www.nantuckit.com|{350,509}|22961.8304841326
www.dianomi.com|{30,77}|343691.515781134
www.positivepause.com|{260,274}|3403.13534641043
www.virgin-vacations.com|{370,373}|114359.930848318
www.bonusparadise.com|{170,190,810,813}|18406.3407362739
www.smartscrubs.com|{350,400,401,501}|83515.3623577158
www.bhel.com|{30,31,52}|1888.84810853548
www.bateau.com|{260,291,360,10376}|45460.6864755211
www.emimusicpub.com|{313,315}|11112.4502273606
www.addme.com|{30,77}|56090.7548102072
www.desktopsidebar.com|{80,380}|11004.6147834679
www.chipdocs.com|{30,52,80,242}|1588.83306782372
www.rmkv.com|{350,501}|33413.5424527096
www.gameland.com|{170,200}|45670.8135876817
www.garnierusa.com|{260,281}|2395505.01045318
www.vipformalwear.com|{350,501}|4365.80081131408
www.droidgamers.com|{170,200}|225279.729055921
www.famemaine.com|{250,252}|12653.3467047699
www.online-degrees-today.com|{140}|7869.23776912554
www.surfline.com|{360,10377}|9715032.21292126
www.fox59.com|{170,240,320,580}|7369339.87125286
www.hkflix.com|{350,513}|1970.48940540068
www.gprep.com|{140,150}|20691.4633828922
www.uscoachways.com|{20,370,372}|76824.9198615588
www.myamortizationchart.com|{30,73}|190744.469756346
www.deandeluca.com|{350,506,507,509}|183733.494599821
www.priusonline.com|{20,28}|42940.0344883424
www.weatherunderground.com|{320,324}|85734576.0552468
www.maumarine.com|{350,511}|3983.02461448924
www.llumar.com|{30,31}|11731.3129043245
www.creamright.com|{350,509}|22536.7906539555
www.jerrodniemannofficial.com|{313,314}|32109.3754500791
www.myinsuranceclub.com|{30,75}|8224.35600481591
www.way2freshers.com|{30,50,140}|1537.77731291057
www.connick.com|{170,231}|2631.05289723689
www.valsparatlowes.com|{350,509}|1377.89509473684
www.time001.com|{80}|30613.9302871962
www.scamfreezone.com|{80,124}|1300.6776282765
www.shieldhealthcare.com|{400,401}|33199.5974556304
www.thermadyne.com|{30,31}|2704.27937902056
www.gardeningtipsnideas.com|{260,290,293}|21169.7367511277
www.lensshopper.com|{350,508}|4549.07384321716
www.conweb.com|{30,33}|7388.16113179643
www.pedstudent.com|{260,293,400,407}|1787.49140051676
www.dayspring.com|{80,127,350,506}|834463.52928476
www.tennistv.com|{170,240,360,10374}|21169.0067652946
www.ringmastercasino.com|{170,190,810,812}|14606.6944008449
www.aflac.com|{30,75}|7323471.15096264
www.adobe.com|{80,120}|232541535.650515
www.pumprewards.com|{350,515}|1265.60197026679
www.eteach.com|{30,50,140}|10835.555392518
www.myvaporstore.com|{350,507}|979754.778264111
www.chumashcasino.com|{170,370,371,810,812}|18876.2901786101
www.maryportas.com|{30,77,170,231}|1133.89199079861
www.scrapsabc.com|{260,291}|4607.90135330987
www.europeanbarging.com|{370,377}|4563.92811168366
www.officialticketcenter.com|{350,518}|165570.337117406
www.aberdeennews.com|{320,330}|707098.473218602
www.ghostbikes.com|{20,23,350,501}|8558.24517488338
www.jul.com|{370,371}|43146.2654783967
www.buffyworld.com|{170,240,580,583}|19438.8787841192
www.spilgames.com|{170,200}|49103.5573063716
www.jewishtours.com|{140,370}|2177.21978367511
www.actfluoride.com|{400,401}|27657.450199411
www.cannabisnews.com|{260,295}|16098.007874803
www.berninausa.com|{30,31,52,260,291}|12629.5629639866
www.thisisvegas.com|{170,190,810,812}|1664.18933683014
www.rsmi.com|{30,71,76}|2201.97481020315
www.creativebrainsonline.com|{350,512}|1951.71730166082
www.brizsoft.com|{80,120}|1229.25811966498
www.pilates.about.com|{280,400}|115750.102707793
www.moveeast.com|{30,78}|3353.16332482484
www.etbnews.com|{370}|4003.66583222936
www.hiltonheadregional.com|{400,402}|2820.46945899908
